pmid,pmc,publisher-id,doi,File,other,pii
17218467,PMC1864828,100107,10.1529/biophysj.106.100107,PMC001xxxxxx/PMC1864828.xml,,
17284453,PMC1865042,,10.1093/nar/gkm027,PMC001xxxxxx/PMC1865042.xml,,
17284462,PMC1865043,,10.1093/nar/gkl1108,PMC001xxxxxx/PMC1865043.xml,,
17264114,PMC1865044,,10.1093/nar/gkl1161,PMC001xxxxxx/PMC1865044.xml,,
17289756,PMC1865045,,10.1093/nar/gkl1159,PMC001xxxxxx/PMC1865045.xml,,
17264129,PMC1865046,,10.1093/nar/gkl1144,PMC001xxxxxx/PMC1865046.xml,,
17308346,PMC1865047,,10.1093/nar/gkm046,PMC001xxxxxx/PMC1865047.xml,,
17287294,PMC1865048,,10.1093/nar/gkl1127,PMC001xxxxxx/PMC1865048.xml,,
17301069,PMC1865049,,10.1093/nar/gkm031,PMC001xxxxxx/PMC1865049.xml,,
17311814,PMC1865050,,10.1093/nar/gkl1112,PMC001xxxxxx/PMC1865050.xml,,
17311811,PMC1865051,,10.1093/nar/gkm029,PMC001xxxxxx/PMC1865051.xml,,
17308345,PMC1865052,,10.1093/nar/gkm065,PMC001xxxxxx/PMC1865052.xml,,
17284460,PMC1865053,,10.1093/nar/gkl1164,PMC001xxxxxx/PMC1865053.xml,,
17308347,PMC1865054,,10.1093/nar/gkm033,PMC001xxxxxx/PMC1865054.xml,,
17287293,PMC1865055,,10.1093/nar/gkl1165,PMC001xxxxxx/PMC1865055.xml,,
17284461,PMC1865056,,10.1093/nar/gkl1150,PMC001xxxxxx/PMC1865056.xml,,
17284463,PMC1865057,,10.1093/nar/gkm034,PMC001xxxxxx/PMC1865057.xml,,
17311812,PMC1865058,,10.1093/nar/gkm020,PMC001xxxxxx/PMC1865058.xml,,
17259213,PMC1865059,,10.1093/nar/gkl1134,PMC001xxxxxx/PMC1865059.xml,,
17284454,PMC1865060,,10.1093/nar/gkm018,PMC001xxxxxx/PMC1865060.xml,,
17267408,PMC1865061,,10.1093/nar/gkl1152,PMC001xxxxxx/PMC1865061.xml,,
17317683,PMC1865062,,10.1093/nar/gkm069,PMC001xxxxxx/PMC1865062.xml,,
17289754,PMC1865063,,10.1093/nar/gkl1170,PMC001xxxxxx/PMC1865063.xml,,
17289752,PMC1865064,,10.1093/nar/gkm021,PMC001xxxxxx/PMC1865064.xml,,
17284457,PMC1865065,,10.1093/nar/gkl1153,PMC001xxxxxx/PMC1865065.xml,,
17287292,PMC1865066,,10.1093/nar/gkm004,PMC001xxxxxx/PMC1865066.xml,,
17264122,PMC1865067,,10.1093/nar/gkl1171,PMC001xxxxxx/PMC1865067.xml,,
17287290,PMC1865068,,10.1093/nar/gkm022,PMC001xxxxxx/PMC1865068.xml,,
17259212,PMC1865069,,10.1093/nar/gkl1136,PMC001xxxxxx/PMC1865069.xml,,
17287295,PMC1865070,,10.1093/nar/gkl1121,PMC001xxxxxx/PMC1865070.xml,,
17284459,PMC1865071,,10.1093/nar/gkl1169,PMC001xxxxxx/PMC1865071.xml,,
17317682,PMC1865072,,10.1093/nar/gkm073,PMC001xxxxxx/PMC1865072.xml,,
17284456,PMC1865073,,10.1093/nar/gkl1172,PMC001xxxxxx/PMC1865073.xml,,
17308348,PMC1865074,,10.1093/nar/gkm006,PMC001xxxxxx/PMC1865074.xml,,
17264127,PMC1865075,,10.1093/nar/gkl1156,PMC001xxxxxx/PMC1865075.xml,,
17311813,PMC1865076,,10.1093/nar/gkl1141,PMC001xxxxxx/PMC1865076.xml,,
17284455,PMC1865077,,10.1093/nar/gkm008,PMC001xxxxxx/PMC1865077.xml,,
17284458,PMC1865078,,10.1093/nar/gkl1142,PMC001xxxxxx/PMC1865078.xml,,
17289755,PMC1865079,,10.1093/nar/gkm011,PMC001xxxxxx/PMC1865079.xml,,
12939343,PMC1865475,20030566,10.1084/jem.20030566,PMC001xxxxxx/PMC1865475.xml,,
15302852,PMC1868564,200404079,10.1083/jcb.200404079,PMC001xxxxxx/PMC1868564.xml,,
15728235,PMC1868566,20042036,10.1084/jem.20042036,PMC001xxxxxx/PMC1868566.xml,,
17286802,PMC1868885,,10.1111/j.1365-2249.2007.03330.x,PMC001xxxxxx/PMC1868885.xml,,
17227833,PMC1874579,2006/037655,10.1182/blood-2006-07-037655,PMC001xxxxxx/PMC1874579.xml,,
17337438,PMC1874587,,10.1093/nar/gkl1092,PMC001xxxxxx/PMC1874587.xml,,
17337436,PMC1874588,,10.1093/nar/gkl1104,PMC001xxxxxx/PMC1874588.xml,,
17324944,PMC1874589,,10.1093/nar/gkl1106,PMC001xxxxxx/PMC1874589.xml,,
17341466,PMC1874590,,10.1093/nar/gkl1113,PMC001xxxxxx/PMC1874590.xml,,
17324943,PMC1874591,,10.1093/nar/gkl1122,PMC001xxxxxx/PMC1874591.xml,,
17329376,PMC1874592,,10.1093/nar/gkl1131,PMC001xxxxxx/PMC1874592.xml,,
17272300,PMC1874593,,10.1093/nar/gkl1158,PMC001xxxxxx/PMC1874593.xml,,
17341465,PMC1874594,,10.1093/nar/gkl821,PMC001xxxxxx/PMC1874594.xml,,
17355991,PMC1874595,,10.1093/nar/gkm005,PMC001xxxxxx/PMC1874595.xml,,
17289753,PMC1874596,,10.1093/nar/gkm013,PMC001xxxxxx/PMC1874596.xml,,
17287291,PMC1874597,,10.1093/nar/gkm017,PMC001xxxxxx/PMC1874597.xml,,
17329375,PMC1874598,,10.1093/nar/gkm019,PMC001xxxxxx/PMC1874598.xml,,
17332017,PMC1874599,,10.1093/nar/gkm026,PMC001xxxxxx/PMC1874599.xml,,
17287289,PMC1874600,,10.1093/nar/gkm030,PMC001xxxxxx/PMC1874600.xml,,
17329374,PMC1874601,,10.1093/nar/gkm032,PMC001xxxxxx/PMC1874601.xml,,
17332016,PMC1874602,,10.1093/nar/gkm035,PMC001xxxxxx/PMC1874602.xml,,
17341463,PMC1874603,,10.1093/nar/gkm041,PMC001xxxxxx/PMC1874603.xml,,
17289751,PMC1874604,,10.1093/nar/gkm042,PMC001xxxxxx/PMC1874604.xml,,
17317681,PMC1874605,,10.1093/nar/gkm047,PMC001xxxxxx/PMC1874605.xml,,
17287288,PMC1874606,,10.1093/nar/gkm051,PMC001xxxxxx/PMC1874606.xml,,
17324942,PMC1874607,,10.1093/nar/gkm059,PMC001xxxxxx/PMC1874607.xml,,
17329372,PMC1874608,,10.1093/nar/gkm060,PMC001xxxxxx/PMC1874608.xml,,
17332015,PMC1874609,,10.1093/nar/gkm061,PMC001xxxxxx/PMC1874609.xml,,
17339231,PMC1874610,,10.1093/nar/gkm062,PMC001xxxxxx/PMC1874610.xml,,
17341462,PMC1874611,,10.1093/nar/gkm063,PMC001xxxxxx/PMC1874611.xml,,
17344322,PMC1874612,,10.1093/nar/gkm064,PMC001xxxxxx/PMC1874612.xml,,
17332014,PMC1874613,,10.1093/nar/gkm066,PMC001xxxxxx/PMC1874613.xml,,
17311810,PMC1874614,,10.1093/nar/gkm067,PMC001xxxxxx/PMC1874614.xml,,
17311815,PMC1874615,,10.1093/nar/gkm070,PMC001xxxxxx/PMC1874615.xml,,
17344321,PMC1874616,,10.1093/nar/gkm072,PMC001xxxxxx/PMC1874616.xml,,
17341461,PMC1874617,,10.1093/nar/gkm076,PMC001xxxxxx/PMC1874617.xml,,
17355987,PMC1874618,,10.1093/nar/gkm081,PMC001xxxxxx/PMC1874618.xml,,
17332013,PMC1874619,,10.1093/nar/gkm085,PMC001xxxxxx/PMC1874619.xml,,
17337439,PMC1874620,,10.1093/nar/gkm086,PMC001xxxxxx/PMC1874620.xml,,
17332012,PMC1874621,,10.1093/nar/gkm087,PMC001xxxxxx/PMC1874621.xml,,
17332011,PMC1874622,,10.1093/nar/gkm091,PMC001xxxxxx/PMC1874622.xml,,
17344318,PMC1874623,,10.1093/nar/gkm095,PMC001xxxxxx/PMC1874623.xml,,
17341460,PMC1874624,,10.1093/nar/gkm097,PMC001xxxxxx/PMC1874624.xml,,
17344317,PMC1874625,,10.1093/nar/gkm099,PMC001xxxxxx/PMC1874625.xml,,
,PMC1874626,,10.1093/nar/gkm109,PMC001xxxxxx/PMC1874626.xml,,
17389650,PMC1874627,,10.1093/nar/gkm117,PMC001xxxxxx/PMC1874627.xml,,
17369272,PMC1874628,,10.1093/nar/gkm045,PMC001xxxxxx/PMC1874628.xml,,
17317684,PMC1874629,,10.1093/nar/gkm078,PMC001xxxxxx/PMC1874629.xml,,
17355990,PMC1874630,,10.1093/nar/gkm028,PMC001xxxxxx/PMC1874630.xml,,
17355984,PMC1874631,,10.1093/nar/gkm118,PMC001xxxxxx/PMC1874631.xml,,
17389643,PMC1874632,,10.1093/nar/gkm119,PMC001xxxxxx/PMC1874632.xml,,
17389639,PMC1874633,,10.1093/nar/gkm104,PMC001xxxxxx/PMC1874633.xml,,
17376804,PMC1874634,,10.1093/nar/gkm122,PMC001xxxxxx/PMC1874634.xml,,
17389638,PMC1874635,,10.1093/nar/gkl1146,PMC001xxxxxx/PMC1874635.xml,,
17329373,PMC1874636,,10.1093/nar/gkm050,PMC001xxxxxx/PMC1874636.xml,,
,PMC1874637,,10.1093/nar/gkm083,PMC001xxxxxx/PMC1874637.xml,,
17353185,PMC1874638,,10.1093/nar/gkl1114,PMC001xxxxxx/PMC1874638.xml,,
17389649,PMC1874639,,10.1093/nar/gkm123,PMC001xxxxxx/PMC1874639.xml,,
17389641,PMC1874640,,10.1093/nar/gkl1147,PMC001xxxxxx/PMC1874640.xml,,
17355986,PMC1874641,,10.1093/nar/gkm084,PMC001xxxxxx/PMC1874641.xml,,
17389646,PMC1874642,,10.1093/nar/gkm106,PMC001xxxxxx/PMC1874642.xml,,
17389644,PMC1874643,,10.1093/nar/gkm049,PMC001xxxxxx/PMC1874643.xml,,
17392339,PMC1874644,,10.1093/nar/gkm157,PMC001xxxxxx/PMC1874644.xml,,
17376805,PMC1874645,,10.1093/nar/gkm052,PMC001xxxxxx/PMC1874645.xml,,
17392337,PMC1874646,,10.1093/nar/gkm175,PMC001xxxxxx/PMC1874646.xml,,
17369271,PMC1874647,,10.1093/nar/gkm107,PMC001xxxxxx/PMC1874647.xml,,
17355989,PMC1874648,,10.1093/nar/gkm068,PMC001xxxxxx/PMC1874648.xml,,
17341467,PMC1874649,,10.1093/nar/gkm053,PMC001xxxxxx/PMC1874649.xml,,
17389642,PMC1874650,,10.1093/nar/gkm143,PMC001xxxxxx/PMC1874650.xml,,
17392338,PMC1874651,,10.1093/nar/gkm159,PMC001xxxxxx/PMC1874651.xml,,
17355992,PMC1874652,,10.1093/nar/gkl1118,PMC001xxxxxx/PMC1874652.xml,,
17369273,PMC1874653,,10.1093/nar/gkm037,PMC001xxxxxx/PMC1874653.xml,,
17355985,PMC1874654,,10.1093/nar/gkm090,PMC001xxxxxx/PMC1874654.xml,,
17389648,PMC1874655,,10.1093/nar/gkm127,PMC001xxxxxx/PMC1874655.xml,,
17369274,PMC1874656,,10.1093/nar/gkl1137,PMC001xxxxxx/PMC1874656.xml,,
17344320,PMC1874657,,10.1093/nar/gkm089,PMC001xxxxxx/PMC1874657.xml,,
17337437,PMC1874658,,10.1093/nar/gkl1098,PMC001xxxxxx/PMC1874658.xml,,
17392342,PMC1874659,,10.1093/nar/gkm164,PMC001xxxxxx/PMC1874659.xml,,
17395642,PMC1874660,,10.1093/nar/gkm039,PMC001xxxxxx/PMC1874660.xml,,
17389640,PMC1874661,,10.1093/nar/gkm057,PMC001xxxxxx/PMC1874661.xml,,
17392345,PMC1874662,,10.1093/nar/gkm100,PMC001xxxxxx/PMC1874662.xml,,
17389647,PMC1874663,,10.1093/nar/gkm133,PMC001xxxxxx/PMC1874663.xml,,
17344319,PMC1874664,,10.1093/nar/gkm094,PMC001xxxxxx/PMC1874664.xml,,
17392340,PMC1874665,,10.1093/nar/gkm149,PMC001xxxxxx/PMC1874665.xml,,
17371778,PMC1874666,,10.1093/nar/gkm077,PMC001xxxxxx/PMC1874666.xml,,
17395643,PMC1874667,,10.1093/nar/gkm009,PMC001xxxxxx/PMC1874667.xml,,
17549237,PMC1876602,,10.1093/ecam/nel088,PMC001xxxxxx/PMC1876602.xml,,
17549244,PMC1876603,,10.1093/ecam/nel076,PMC001xxxxxx/PMC1876603.xml,,
17549231,PMC1876604,,10.1093/ecam/nel064,PMC001xxxxxx/PMC1876604.xml,,
,PMC1876605,,10.1093/ecam/nel085,PMC001xxxxxx/PMC1876605.xml,,
17549242,PMC1876606,,10.1093/ecam/nel082,PMC001xxxxxx/PMC1876606.xml,,
17549240,PMC1876607,,10.1093/ecam/nem037,PMC001xxxxxx/PMC1876607.xml,,
17549243,PMC1876608,,10.1093/ecam/nel089,PMC001xxxxxx/PMC1876608.xml,,
17549234,PMC1876609,,10.1093/ecam/nem043,PMC001xxxxxx/PMC1876609.xml,,
,PMC1876610,,10.1093/ecam/nel095,PMC001xxxxxx/PMC1876610.xml,,
17549238,PMC1876611,,10.1093/ecam/nel083,PMC001xxxxxx/PMC1876611.xml,,
17549232,PMC1876612,,10.1093/ecam/nel117,PMC001xxxxxx/PMC1876612.xml,,
17549236,PMC1876613,,10.1093/ecam/nel080,PMC001xxxxxx/PMC1876613.xml,,
17549241,PMC1876614,,10.1093/ecam/nel069,PMC001xxxxxx/PMC1876614.xml,,
17549235,PMC1876615,,10.1093/ecam/nel078,PMC001xxxxxx/PMC1876615.xml,,
17549233,PMC1876616,,10.1093/ecam/nel109,PMC001xxxxxx/PMC1876616.xml,,
17549230,PMC1876617,,10.1093/ecam/nel060,PMC001xxxxxx/PMC1876617.xml,,
17549229,PMC1876618,,10.1093/ecam/nem053,PMC001xxxxxx/PMC1876618.xml,,
17549239,PMC1876619,,10.1093/ecam/nel081,PMC001xxxxxx/PMC1876619.xml,,
17549246,PMC1876620,,10.1093/ecam/nel115,PMC001xxxxxx/PMC1876620.xml,,
17549245,PMC1876621,,10.1093/ecam/nel090,PMC001xxxxxx/PMC1876621.xml,,
17485492,,200610076,10.1083/jcb.200610076,PMC001xxxxxx/PMC1885470.xml,,
17426133,PMC1885638,,10.1093/nar/gkl1139,PMC001xxxxxx/PMC1885638.xml,,
17403694,PMC1885639,,10.1093/nar/gkl1163,PMC001xxxxxx/PMC1885639.xml,,
17426132,PMC1885640,,10.1093/nar/gkl1166,PMC001xxxxxx/PMC1885640.xml,,
17403693,PMC1885641,,10.1093/nar/gkm054,PMC001xxxxxx/PMC1885641.xml,,
17426131,PMC1885642,,10.1093/nar/gkm056,PMC001xxxxxx/PMC1885642.xml,,
17395641,PMC1885643,,10.1093/nar/gkm075,PMC001xxxxxx/PMC1885643.xml,,
17412707,PMC1885644,,10.1093/nar/gkm082,PMC001xxxxxx/PMC1885644.xml,,
17426130,PMC1885645,,10.1093/nar/gkm088,PMC001xxxxxx/PMC1885645.xml,,
17395640,PMC1885646,,10.1093/nar/gkm096,PMC001xxxxxx/PMC1885646.xml,,
17395639,PMC1885647,,10.1093/nar/gkm098,PMC001xxxxxx/PMC1885647.xml,,
17426139,PMC1885648,,10.1093/nar/gkm103,PMC001xxxxxx/PMC1885648.xml,,
17403692,PMC1885649,,10.1093/nar/gkm105,PMC001xxxxxx/PMC1885649.xml,,
17389645,PMC1885650,,10.1093/nar/gkm108,PMC001xxxxxx/PMC1885650.xml,,
17405769,PMC1885651,,10.1093/nar/gkm112,PMC001xxxxxx/PMC1885651.xml,,
17430971,PMC1885652,,10.1093/nar/gkm114,PMC001xxxxxx/PMC1885652.xml,,
17430970,PMC1885653,,10.1093/nar/gkm116,PMC001xxxxxx/PMC1885653.xml,,
17395638,PMC1885654,,10.1093/nar/gkm120,PMC001xxxxxx/PMC1885654.xml,,
17405768,PMC1885655,,10.1093/nar/gkm121,PMC001xxxxxx/PMC1885655.xml,,
17426138,PMC1885656,,10.1093/nar/gkm124,PMC001xxxxxx/PMC1885656.xml,,
17403691,PMC1885657,,10.1093/nar/gkm125,PMC001xxxxxx/PMC1885657.xml,,
,PMC1885658,,10.1093/nar/gkm128,PMC001xxxxxx/PMC1885658.xml,,
17426137,PMC1885659,,10.1093/nar/gkm129,PMC001xxxxxx/PMC1885659.xml,,
17430968,PMC1885660,,10.1093/nar/gkm131,PMC001xxxxxx/PMC1885660.xml,,
17426136,PMC1885661,,10.1093/nar/gkm139,PMC001xxxxxx/PMC1885661.xml,,
17426135,PMC1885662,,10.1093/nar/gkm140,PMC001xxxxxx/PMC1885662.xml,,
17392344,PMC1885663,,10.1093/nar/gkm141,PMC001xxxxxx/PMC1885663.xml,,
17426134,PMC1885664,,10.1093/nar/gkm144,PMC001xxxxxx/PMC1885664.xml,,
17392341,PMC1885665,,10.1093/nar/gkm146,PMC001xxxxxx/PMC1885665.xml,,
17392343,PMC1885666,,10.1093/nar/gkm147,PMC001xxxxxx/PMC1885666.xml,,
17395637,PMC1885667,,10.1093/nar/gkm150,PMC001xxxxxx/PMC1885667.xml,,
17426129,PMC1885668,,10.1093/nar/gkm151,PMC001xxxxxx/PMC1885668.xml,,
17426127,PMC1885669,,10.1093/nar/gkm153,PMC001xxxxxx/PMC1885669.xml,,
17426125,PMC1885670,,10.1093/nar/gkm162,PMC001xxxxxx/PMC1885670.xml,,
17426124,PMC1885671,,10.1093/nar/gkm163,PMC001xxxxxx/PMC1885671.xml,,
17412706,PMC1885672,,10.1093/nar/gkm165,PMC001xxxxxx/PMC1885672.xml,,
17426123,PMC1885673,,10.1093/nar/gkm174,PMC001xxxxxx/PMC1885673.xml,,
17426122,PMC1885674,,10.1093/nar/gkm179,PMC001xxxxxx/PMC1885674.xml,,
17426121,PMC1885675,,10.1093/nar/gkm182,PMC001xxxxxx/PMC1885675.xml,,
17412704,PMC1885676,,10.1093/nar/gkm186,PMC001xxxxxx/PMC1885676.xml,,
17426120,PMC1885677,,10.1093/nar/gkm189,PMC001xxxxxx/PMC1885677.xml,,
17426117,PMC1885678,,10.1093/nar/gkm198,PMC001xxxxxx/PMC1885678.xml,,
9874576,PMC1887682,,,PMC001xxxxxx/PMC1887682.xml,,
9874564,PMC1887683,,,PMC001xxxxxx/PMC1887683.xml,,
9874568,PMC1887684,,,PMC001xxxxxx/PMC1887684.xml,,
9874561,PMC1887685,,,PMC001xxxxxx/PMC1887685.xml,,
9874569,PMC1887686,,,PMC001xxxxxx/PMC1887686.xml,,
9874560,PMC1887687,,,PMC001xxxxxx/PMC1887687.xml,,
9874566,PMC1887688,,,PMC001xxxxxx/PMC1887688.xml,,
9874563,PMC1887689,,,PMC001xxxxxx/PMC1887689.xml,,
9874573,PMC1887690,,,PMC001xxxxxx/PMC1887690.xml,,
9874570,PMC1887691,,,PMC001xxxxxx/PMC1887691.xml,,
9874567,PMC1887692,,,PMC001xxxxxx/PMC1887692.xml,,
9874574,PMC1887693,,,PMC001xxxxxx/PMC1887693.xml,,
9874572,PMC1887694,,,PMC001xxxxxx/PMC1887694.xml,,
9874565,PMC1887695,,,PMC001xxxxxx/PMC1887695.xml,,
,PMC1887696,,,PMC001xxxxxx/PMC1887696.xml,,
9874571,PMC1887697,,,PMC001xxxxxx/PMC1887697.xml,,
9874578,PMC1887698,,,PMC001xxxxxx/PMC1887698.xml,,
9874575,PMC1887699,,,PMC001xxxxxx/PMC1887699.xml,,
9874559,PMC1887700,,,PMC001xxxxxx/PMC1887700.xml,,
9874562,PMC1887701,,,PMC001xxxxxx/PMC1887701.xml,,
10880522,PMC1887702,000328,,PMC001xxxxxx/PMC1887702.xml,,
10880532,PMC1887703,000073,,PMC001xxxxxx/PMC1887703.xml,,
10880526,PMC1887704,992317,,PMC001xxxxxx/PMC1887704.xml,,
10880528,PMC1887705,000107,,PMC001xxxxxx/PMC1887705.xml,,
10880534,PMC1887706,000648,,PMC001xxxxxx/PMC1887706.xml,,
10880530,PMC1887707,992254,,PMC001xxxxxx/PMC1887707.xml,,
10880529,PMC1887708,000065,,PMC001xxxxxx/PMC1887708.xml,,
10880523,PMC1887709,000305,,PMC001xxxxxx/PMC1887709.xml,,
10880533,PMC1887710,000074,,PMC001xxxxxx/PMC1887710.xml,,
10880527,PMC1887711,992093,,PMC001xxxxxx/PMC1887711.xml,,
10880521,PMC1887712,000589,,PMC001xxxxxx/PMC1887712.xml,,
10880531,PMC1887713,992252,,PMC001xxxxxx/PMC1887713.xml,,
10880524,PMC1887714,992090,,PMC001xxxxxx/PMC1887714.xml,,
10880525,PMC1887715,000272,,PMC001xxxxxx/PMC1887715.xml,,
10880535,PMC1887716,000787,,PMC001xxxxxx/PMC1887716.xml,,
10880536,PMC1887717,992002,,PMC001xxxxxx/PMC1887717.xml,,
14699085,PMC1887718,20031588,10.1084/jem.20031588,PMC001xxxxxx/PMC1887718.xml,,
14699084,PMC1887719,20031582,10.1084/jem.20031582,PMC001xxxxxx/PMC1887719.xml,,
14707117,PMC1887720,20030976,10.1084/jem.20030976,PMC001xxxxxx/PMC1887720.xml,,
14699083,PMC1887722,20031550,10.1084/jem.20031550,PMC001xxxxxx/PMC1887722.xml,,
14699082,PMC1887723,20031237,10.1084/jem.20031237,PMC001xxxxxx/PMC1887723.xml,,
14707112,PMC1887724,20030421,10.1084/jem.20030421,PMC001xxxxxx/PMC1887724.xml,,
14707116,PMC1887725,20031330,10.1084/jem.20031330,PMC001xxxxxx/PMC1887725.xml,,
14707111,PMC1887726,20030980,10.1084/jem.20030980,PMC001xxxxxx/PMC1887726.xml,,
14707115,PMC1887727,20031175,10.1084/jem.20031175,PMC001xxxxxx/PMC1887727.xml,,
14707110,PMC1887728,20031256,10.1084/jem.20031256,PMC001xxxxxx/PMC1887728.xml,,
14707119,PMC1887729,20030851,10.1084/jem.20030851,PMC001xxxxxx/PMC1887729.xml,,
14699081,PMC1887730,20030613,10.1084/jem.20030613,PMC001xxxxxx/PMC1887730.xml,,
14707118,PMC1887731,20030451,10.1084/jem.20030451,PMC001xxxxxx/PMC1887731.xml,,
14707113,PMC1887732,20030204,10.1084/jem.20030204,PMC001xxxxxx/PMC1887732.xml,,
14707114,PMC1887733,20031104,10.1084/jem.20031104,PMC001xxxxxx/PMC1887733.xml,,
9417137,PMC1887763,,,PMC001xxxxxx/PMC1887763.xml,,
9417142,PMC1887764,,,PMC001xxxxxx/PMC1887764.xml,,
9417138,PMC1887765,,,PMC001xxxxxx/PMC1887765.xml,,
9417133,PMC1887766,,,PMC001xxxxxx/PMC1887766.xml,,
9417139,PMC1887767,,,PMC001xxxxxx/PMC1887767.xml,,
9417141,PMC1887768,,,PMC001xxxxxx/PMC1887768.xml,,
9417140,PMC1887769,,,PMC001xxxxxx/PMC1887769.xml,,
9417134,PMC1887770,,,PMC001xxxxxx/PMC1887770.xml,,
9417135,PMC1887771,,,PMC001xxxxxx/PMC1887771.xml,,
9417131,PMC1887772,,,PMC001xxxxxx/PMC1887772.xml,,
9417130,PMC1887773,,,PMC001xxxxxx/PMC1887773.xml,,
9417136,PMC1887774,,,PMC001xxxxxx/PMC1887774.xml,,
9417132,PMC1887775,,,PMC001xxxxxx/PMC1887775.xml,,
10613916,PMC1887776,gp-8132,,PMC001xxxxxx/PMC1887776.xml,,
10613914,PMC1887777,gp-8019,,PMC001xxxxxx/PMC1887777.xml,,
10613920,PMC1887778,8100,,PMC001xxxxxx/PMC1887778.xml,,
10613919,PMC1887779,8067,,PMC001xxxxxx/PMC1887779.xml,,
10613918,PMC1887780,8082,,PMC001xxxxxx/PMC1887780.xml,,
10613917,PMC1887781,8066,,PMC001xxxxxx/PMC1887781.xml,,
10613915,PMC1887782,8042,,PMC001xxxxxx/PMC1887782.xml,,
,PMC1887783,editorial,,PMC001xxxxxx/PMC1887783.xml,,
17426128,PMC1888798,,10.1093/nar/gkm152,PMC001xxxxxx/PMC1888798.xml,,
,PMC1888799,,10.1093/nar/gkm185,PMC001xxxxxx/PMC1888799.xml,,
17452361,PMC1888800,,10.1093/nar/gkm080,PMC001xxxxxx/PMC1888800.xml,,
17439969,PMC1888801,,10.1093/nar/gkm207,PMC001xxxxxx/PMC1888801.xml,,
17452363,PMC1888802,,10.1093/nar/gkm168,PMC001xxxxxx/PMC1888802.xml,,
17439968,PMC1888803,,10.1093/nar/gkm208,PMC001xxxxxx/PMC1888803.xml,,
17355988,PMC1888804,,10.1093/nar/gkm079,PMC001xxxxxx/PMC1888804.xml,,
17430966,PMC1888805,,10.1093/nar/gkm154,PMC001xxxxxx/PMC1888805.xml,,
17452366,PMC1888806,,10.1093/nar/gkm137,PMC001xxxxxx/PMC1888806.xml,,
17430965,PMC1888807,,10.1093/nar/gkm155,PMC001xxxxxx/PMC1888807.xml,,
17452360,PMC1888808,,10.1093/nar/gkm173,PMC001xxxxxx/PMC1888808.xml,,
17439957,PMC1888809,,10.1093/nar/gkm191,PMC001xxxxxx/PMC1888809.xml,,
17426126,PMC1888810,,10.1093/nar/gkm156,PMC001xxxxxx/PMC1888810.xml,,
17439973,PMC1888811,,10.1093/nar/gkm192,PMC001xxxxxx/PMC1888811.xml,,
17452365,PMC1888812,,10.1093/nar/gkm160,PMC001xxxxxx/PMC1888812.xml,,
17426119,PMC1888813,,10.1093/nar/gkm193,PMC001xxxxxx/PMC1888813.xml,,
17439960,PMC1888814,,10.1093/nar/gkm176,PMC001xxxxxx/PMC1888814.xml,,
17426118,PMC1888815,,10.1093/nar/gkm194,PMC001xxxxxx/PMC1888815.xml,,
17439962,PMC1888816,,10.1093/nar/gkm126,PMC001xxxxxx/PMC1888816.xml,,
17452368,PMC1888817,,10.1093/nar/gkm111,PMC001xxxxxx/PMC1888817.xml,,
17430963,PMC1888818,,10.1093/nar/gkm177,PMC001xxxxxx/PMC1888818.xml,,
17439964,PMC1888819,,10.1093/nar/gkm055,PMC001xxxxxx/PMC1888819.xml,,
17430969,PMC1888820,,10.1093/nar/gkm130,PMC001xxxxxx/PMC1888820.xml,,
17452359,PMC1888821,,10.1093/nar/gkm178,PMC001xxxxxx/PMC1888821.xml,,
17439972,PMC1888822,,10.1093/nar/gkm196,PMC001xxxxxx/PMC1888822.xml,,
17439959,PMC1888823,,10.1093/nar/gkm181,PMC001xxxxxx/PMC1888823.xml,,
17438041,PMC1888824,,10.1093/nar/gkm074,PMC001xxxxxx/PMC1888824.xml,,
17439971,PMC1888825,,10.1093/nar/gkm197,PMC001xxxxxx/PMC1888825.xml,,
17452369,PMC1888826,,10.1093/nar/gkm092,PMC001xxxxxx/PMC1888826.xml,,
17439965,PMC1888827,,10.1093/nar/gkm024,PMC001xxxxxx/PMC1888827.xml,,
17452367,PMC1888828,,10.1093/nar/gkm132,PMC001xxxxxx/PMC1888828.xml,,
17459890,PMC1888829,,10.1093/nar/gkm093,PMC001xxxxxx/PMC1888829.xml,,
17439963,PMC1888830,,10.1093/nar/gkm115,PMC001xxxxxx/PMC1888830.xml,,
17439961,PMC1888831,,10.1093/nar/gkm148,PMC001xxxxxx/PMC1888831.xml,,
17430967,PMC1888832,,10.1093/nar/gkm134,PMC001xxxxxx/PMC1888832.xml,,
17430964,PMC1888833,,10.1093/nar/gkm167,PMC001xxxxxx/PMC1888833.xml,,
17452364,PMC1888834,,10.1093/nar/gkm161,PMC001xxxxxx/PMC1888834.xml,,
17439970,PMC1888835,,10.1093/nar/gkm199,PMC001xxxxxx/PMC1888835.xml,,
17452362,PMC1891445,,10.1093/nar/gkm169,PMC001xxxxxx/PMC1891445.xml,,
17439958,PMC1891724,,10.1093/nar/gkm184,PMC001xxxxxx/PMC1891724.xml,,
17525737,PMC1894760,,10.1038/sj.emboj.7601705,PMC001xxxxxx/PMC1894760.xml,,7601705
17341464,PMC1895885,,10.1093/nar/gkm025,PMC001xxxxxx/PMC1895885.xml,,
17412708,PMC1895886,,10.1093/nar/gkm138,PMC001xxxxxx/PMC1895886.xml,,
