pmid,pmc,doi,File,publisher-id,sici,pii,other,medline,manuscript
17659074,PMC1940251,10.1186/1472-6963-7-113,PMC001xxxxxx/PMC1940251.xml,1472-6963-7-113,,,,,
17640381,PMC1940252,10.1186/1471-244X-7-33,PMC001xxxxxx/PMC1940252.xml,1471-244X-7-33,,,,,
17640388,PMC1940253,10.1186/1746-1340-15-10,PMC001xxxxxx/PMC1940253.xml,1746-1340-15-10,,,,,
17612398,PMC1940254,10.1186/1471-213X-7-81,PMC001xxxxxx/PMC1940254.xml,1471-213X-7-81,,,,,
17710770,PMC1940255,10.1186/1747-5341-2-15,PMC001xxxxxx/PMC1940255.xml,1747-5341-2-15,,,,,
17598901,PMC1940256,10.1186/1475-925X-6-24,PMC001xxxxxx/PMC1940256.xml,1475-925X-6-24,,,,,
17605769,PMC1940257,10.1186/1475-2875-6-84,PMC001xxxxxx/PMC1940257.xml,1475-2875-6-84,,,,,
17651499,PMC1940258,10.1186/1471-2407-7-138,PMC001xxxxxx/PMC1940258.xml,1471-2407-7-138,,,,,
17640379,PMC1940259,10.1186/1471-2407-7-132,PMC001xxxxxx/PMC1940259.xml,1471-2407-7-132,,,,,
17659082,PMC1940260,10.1186/1471-2288-7-35,PMC001xxxxxx/PMC1940260.xml,1471-2288-7-35,,,,,
17645799,PMC1940261,10.1186/1471-2199-8-61,PMC001xxxxxx/PMC1940261.xml,1471-2199-8-61,,,,,
17612412,PMC1940262,10.1186/1471-2164-8-217,PMC001xxxxxx/PMC1940262.xml,1471-2164-8-217,,,,,
17711595,PMC1940263,10.1186/1471-2261-7-21,PMC001xxxxxx/PMC1940263.xml,1471-2261-7-21,,,,,
17603882,PMC1940264,10.1186/1471-2105-8-229,PMC001xxxxxx/PMC1940264.xml,1471-2105-8-229,,,,,
17623104,PMC1940265,10.1186/1471-2105-8-244,PMC001xxxxxx/PMC1940265.xml,1471-2105-8-244,,,,,
17640367,PMC1940266,10.1186/1471-2172-8-11,PMC001xxxxxx/PMC1940266.xml,1471-2172-8-11,,,,,
17640329,PMC1940267,10.1186/1752-0509-1-30,PMC001xxxxxx/PMC1940267.xml,1752-0509-1-30,,,,,
17710126,PMC1940310,10.1371/journal.pone.0000719,PMC001xxxxxx/PMC1940310.xml,07-PONE-CT-01509,,,,,
17710152,PMC1940311,10.1371/journal.pone.0000753,PMC001xxxxxx/PMC1940311.xml,07-PONE-CT-00905R1,,,,,
17710132,PMC1940312,10.1371/journal.pone.0000732,PMC001xxxxxx/PMC1940312.xml,07-PONE-RA-01064R1,,,,,
17710154,PMC1940313,10.1371/journal.pone.0000755,PMC001xxxxxx/PMC1940313.xml,07-PONE-RA-01608R1,,,,,
17713596,PMC1940314,10.1155/2007/39765,PMC001xxxxxx/PMC1940314.xml,,,,,,
17713597,PMC1940315,10.1155/2007/52487,PMC001xxxxxx/PMC1940315.xml,,,,,,
17710251,PMC1940316,10.1155/2007/13963,PMC001xxxxxx/PMC1940316.xml,,,,,,
17712401,PMC1940317,10.1371/journal.pone.0000669,PMC001xxxxxx/PMC1940317.xml,07-PONE-RA-01151R1,,,,,
17712428,PMC1940318,10.1371/journal.pone.0000780,PMC001xxxxxx/PMC1940318.xml,07-PONE-RA-01467R1,,,,,
17712417,PMC1940319,10.1371/journal.pone.0000769,PMC001xxxxxx/PMC1940319.xml,07-PONE-RA-01662,,,,,
17712429,PMC1940320,10.1371/journal.pone.0000781,PMC001xxxxxx/PMC1940320.xml,07-PONE-RA-01356R1,,,,,
17710237,PMC1940322,10.1155/2007/97125,PMC001xxxxxx/PMC1940322.xml,,,,,,
17712418,PMC1940323,10.1371/journal.pone.0000770,PMC001xxxxxx/PMC1940323.xml,07-PONE-RA-01660R1,,,,,
17710137,PMC1940324,10.1371/journal.pone.0000737,PMC001xxxxxx/PMC1940324.xml,07-PONE-RA-01235R2,,,,,
17710128,PMC1940325,10.1371/journal.pone.0000728,PMC001xxxxxx/PMC1940325.xml,07-PONE-RA-00614R2,,,,,
17710125,PMC1940326,10.1371/journal.pone.0000707,PMC001xxxxxx/PMC1940326.xml,07-PONE-CT-01270R1,,,,,
17710245,PMC1940327,10.1155/2007/10767,PMC001xxxxxx/PMC1940327.xml,,,,,,
17710249,PMC1940328,10.1155/2007/90163,PMC001xxxxxx/PMC1940328.xml,,,,,,
17640369,PMC1941722,10.1186/1479-5876-5-38,PMC001xxxxxx/PMC1941722.xml,1479-5876-5-38,,,,,
17631690,PMC1941723,10.1186/1744-8069-3-18,PMC001xxxxxx/PMC1941723.xml,1744-8069-3-18,,,,,
17623081,PMC1941724,10.1186/1746-4269-3-29,PMC001xxxxxx/PMC1941724.xml,1746-4269-3-29,,,,,
17620119,PMC1941725,10.1186/1750-9378-2-13,PMC001xxxxxx/PMC1941725.xml,1750-9378-2-13,,,,,
17605803,PMC1941726,10.1186/1471-2350-8-42,PMC001xxxxxx/PMC1941726.xml,1471-2350-8-42,,,,,
17598893,PMC1941727,10.1186/1471-2148-7-99,PMC001xxxxxx/PMC1941727.xml,1471-2148-7-99,,,,,
17608930,PMC1941728,10.1186/1471-2148-7-108,PMC001xxxxxx/PMC1941728.xml,1471-2148-7-108,,,,,
17603906,PMC1941729,10.1186/1476-072X-6-25,PMC001xxxxxx/PMC1941729.xml,1476-072X-6-25,,,,,
17640378,PMC1941730,10.1186/1747-1028-2-22,PMC001xxxxxx/PMC1941730.xml,1747-1028-2-22,,,,,
17634127,PMC1941731,10.1186/1742-2094-4-18,PMC001xxxxxx/PMC1941731.xml,1742-2094-4-18,,,,,
17617897,PMC1941732,10.1186/1477-7827-5-28,PMC001xxxxxx/PMC1941732.xml,1477-7827-5-28,,,,,
17650340,PMC1941733,10.1186/1471-2296-8-43,PMC001xxxxxx/PMC1941733.xml,1471-2296-8-43,,,,,
17640366,PMC1941734,10.1186/1471-2458-7-161,PMC001xxxxxx/PMC1941734.xml,1471-2458-7-161,,,,,
17634125,PMC1941735,10.1186/1477-7819-5-80,PMC001xxxxxx/PMC1941735.xml,1477-7819-5-80,,,,,
17617910,PMC1941736,10.1186/1475-2875-6-88,PMC001xxxxxx/PMC1941736.xml,1475-2875-6-88,,,,,
17605779,PMC1941737,10.1186/1471-213X-7-79,PMC001xxxxxx/PMC1941737.xml,1471-213X-7-79,,,,,
17626615,PMC1941738,10.1186/1471-213X-7-84,PMC001xxxxxx/PMC1941738.xml,1471-213X-7-84,,,,,
17662137,PMC1941739,10.1186/1471-2407-7-142,PMC001xxxxxx/PMC1941739.xml,1471-2407-7-142,,,,,
17608955,PMC1941740,10.1186/1471-2407-7-122,PMC001xxxxxx/PMC1941740.xml,1471-2407-7-122,,,,,
17651479,PMC1941741,10.1186/1471-230X-7-31,PMC001xxxxxx/PMC1941741.xml,1471-230X-7-31,,,,,
17662136,PMC1941742,10.1186/1471-2202-8-56,PMC001xxxxxx/PMC1941742.xml,1471-2202-8-56,,,,,
17634132,PMC1941743,10.1186/1743-8454-4-6,PMC001xxxxxx/PMC1941743.xml,1743-8454-4-6,,,,,
17645798,PMC1941744,10.1186/1471-2105-8-262,PMC001xxxxxx/PMC1941744.xml,1471-2105-8-262,,,,,
17626636,PMC1941745,10.1186/1471-2105-8-250,PMC001xxxxxx/PMC1941745.xml,1471-2105-8-250,,,,,
17696607,PMC1941747,10.1371/journal.ppat.0030109,PMC001xxxxxx/PMC1941747.xml,07-PLPA-RA-0063R3,plpa-03-08-04,,,,
17696608,PMC1941748,10.1371/journal.ppat.0030111,PMC001xxxxxx/PMC1941748.xml,06-PLPA-RA-0430R2,plpa-03-08-03,,,,
17696609,PMC1941749,10.1371/journal.ppat.0030112,PMC001xxxxxx/PMC1941749.xml,07-PLPA-RA-0218R2,plpa-03-08-06,,,,
17696611,PMC1941750,10.1371/journal.pgen.0030131,PMC001xxxxxx/PMC1941750.xml,07-PLGE-RA-0360R2,plge-03-08-03,,,,
17696612,PMC1941751,10.1371/journal.pgen.0030132,PMC001xxxxxx/PMC1941751.xml,07-PLGE-RA-0332R2,plge-03-08-07,,,,
17696613,PMC1941752,10.1371/journal.pgen.0030133,PMC001xxxxxx/PMC1941752.xml,07-PLGE-RA-0300R2,plge-03-08-06,,,,
17696614,PMC1941753,10.1371/journal.pgen.0030134,PMC001xxxxxx/PMC1941753.xml,07-PLGE-RA-0094R2,plge-03-08-05,,,,
17696610,PMC1941754,10.1371/journal.pgen.0030130,PMC001xxxxxx/PMC1941754.xml,07-PLGE-RA-0256R2,plge-03-08-04,,,,
17696603,PMC1941755,10.1371/journal.pcbi.0030148,PMC001xxxxxx/PMC1941755.xml,07-PLCB-RA-0047R2,plcb-03-08-08,,,,
17696604,PMC1941756,10.1371/journal.pcbi.0030149,PMC001xxxxxx/PMC1941756.xml,06-PLCB-RA-0482R3,plcb-03-08-07,,,,
17696606,PMC1941757,10.1371/journal.pcbi.0030156,PMC001xxxxxx/PMC1941757.xml,07-PLCB-RA-0143R2,plcb-03-08-10,,,,
17696605,PMC1941758,10.1371/journal.pcbi.0030151,PMC001xxxxxx/PMC1941758.xml,06-PLCB-RA-0401R3,plcb-03-08-09,,,,
17601347,PMC1941843,10.1186/1475-925X-6-25,PMC001xxxxxx/PMC1941843.xml,1475-925X-6-25,,,,,
17620131,PMC1941844,10.1186/1479-5868-4-30,PMC001xxxxxx/PMC1941844.xml,1479-5868-4-30,,,,,
17349631,PMC1942070,10.1016/j.febslet.2007.02.055,PMC001xxxxxx/PMC1942070.xml,S0014-5793(07)00221-9,,,,,
17617409,PMC1942071,10.1016/j.febslet.2007.06.060,PMC001xxxxxx/PMC1942071.xml,S0014-5793(07)00717-X,,,,,
17712423,PMC1942079,10.1371/journal.pone.0000775,PMC001xxxxxx/PMC1942079.xml,07-PONE-RA-00657R1,,,,,
17712412,PMC1942080,10.1371/journal.pone.0000764,PMC001xxxxxx/PMC1942080.xml,07-PONE-RA-01303R1,,,,,
17712413,PMC1942081,10.1371/journal.pone.0000765,PMC001xxxxxx/PMC1942081.xml,07-PONE-RA-01320R1,,,,,
17712414,PMC1942082,10.1371/journal.pone.0000766,PMC001xxxxxx/PMC1942082.xml,07-PONE-RA-01329R1,,,,,
17712415,PMC1942083,10.1371/journal.pone.0000767,PMC001xxxxxx/PMC1942083.xml,07-PONE-RA-01581R1,,,,,
17712404,PMC1942084,10.1371/journal.pone.0000756,PMC001xxxxxx/PMC1942084.xml,07-PONE-RA-00820R1,,,,,
17712416,PMC1942085,10.1371/journal.pone.0000768,PMC001xxxxxx/PMC1942085.xml,07-PONE-RA-01623,,,,,
17712405,PMC1942086,10.1371/journal.pone.0000757,PMC001xxxxxx/PMC1942086.xml,07-PONE-RA-00856R2,,,,,
17712402,PMC1942115,10.1371/journal.pone.0000725,PMC001xxxxxx/PMC1942115.xml,07-PONE-CT-01548,,,,,
17712408,PMC1942116,10.1371/journal.pone.0000760,PMC001xxxxxx/PMC1942116.xml,07-PONE-RA-01279R1,,,,,
17712419,PMC1942117,10.1371/journal.pone.0000771,PMC001xxxxxx/PMC1942117.xml,07-PONE-RA-01152R1,,,,,
17712430,PMC1942118,10.1371/journal.pone.0000783,PMC001xxxxxx/PMC1942118.xml,07-PONE-RA-01503,,,,,
17712409,PMC1942119,10.1371/journal.pone.0000761,PMC001xxxxxx/PMC1942119.xml,07-PONE-RA-01092R1,,,,,
17712410,PMC1942120,10.1371/journal.pone.0000762,PMC001xxxxxx/PMC1942120.xml,07-PONE-RA-01241R1,,,,,
17712422,PMC1942121,10.1371/journal.pone.0000774,PMC001xxxxxx/PMC1942121.xml,07-PONE-RA-01249R1,,,,,
17712427,PMC1945014,10.1371/journal.pone.0000779,PMC001xxxxxx/PMC1945014.xml,07-PONE-RA-01313R1,,,,,
17712420,PMC1945015,10.1371/journal.pone.0000772,PMC001xxxxxx/PMC1945015.xml,07-PONE-RA-00804R1,,,,,
17712411,PMC1945016,10.1371/journal.pone.0000763,PMC001xxxxxx/PMC1945016.xml,07-PONE-RA-01289R1,,,,,
17651501,PMC1945018,10.1186/1471-2482-7-14,PMC001xxxxxx/PMC1945018.xml,1471-2482-7-14,,,,,
17610742,PMC1945019,10.1186/1750-9378-2-12,PMC001xxxxxx/PMC1945019.xml,1750-9378-2-12,,,,,
17662139,PMC1945020,10.1186/1471-2369-8-10,PMC001xxxxxx/PMC1945020.xml,1471-2369-8-10,,,,,
17610741,PMC1945021,10.1186/1476-5918-6-7,PMC001xxxxxx/PMC1945021.xml,1476-5918-6-7,,,,,
17645796,PMC1945022,10.1186/1477-7800-4-18,PMC001xxxxxx/PMC1945022.xml,1477-7800-4-18,,,,,
,PMC1945023,10.1186/1747-5341-2-14,PMC001xxxxxx/PMC1945023.xml,1747-5341-2-14,,,,,
17662132,PMC1945024,10.1186/1471-2474-8-71,PMC001xxxxxx/PMC1945024.xml,1471-2474-8-71,,,,,
17650346,PMC1945025,10.1186/1471-2474-8-70,PMC001xxxxxx/PMC1945025.xml,1471-2474-8-70,,,,,
17625018,PMC1945026,10.1186/1748-7188-2-9,PMC001xxxxxx/PMC1945026.xml,1748-7188-2-9,,,,,
17650332,PMC1945027,10.1186/1471-2490-7-12,PMC001xxxxxx/PMC1945027.xml,1471-2490-7-12,,,,,
17650331,PMC1945028,10.1186/1471-2334-7-81,PMC001xxxxxx/PMC1945028.xml,1471-2334-7-81,,,,,
17640374,PMC1945029,10.1186/1471-2334-7-80,PMC001xxxxxx/PMC1945029.xml,1471-2334-7-80,,,,,
17623055,PMC1945030,10.1186/1752-1947-1-45,PMC001xxxxxx/PMC1945030.xml,1752-1947-1-45,,,,,
17629914,PMC1945031,10.1186/1752-1947-1-48,PMC001xxxxxx/PMC1945031.xml,1752-1947-1-48,,,,,
17629912,PMC1945032,10.1186/1471-2288-7-33,PMC001xxxxxx/PMC1945032.xml,1471-2288-7-33,,,,,
17594485,PMC1945033,10.1186/1471-2148-7-96,PMC001xxxxxx/PMC1945033.xml,1471-2148-7-96,,,,,
17620140,PMC1945034,10.1186/1471-2164-8-223,PMC001xxxxxx/PMC1945034.xml,1471-2164-8-223,,,,,
,PMC1945035,10.1186/1471-2105-8-248,PMC001xxxxxx/PMC1945035.xml,1471-2105-8-248,,,,,
17696641,PMC1945036,10.1371/journal.pmed.0040231,PMC001xxxxxx/PMC1945036.xml,06-PLME-ND-1007R2,,,,,
17696642,PMC1945037,10.1371/journal.pmed.0040253,PMC001xxxxxx/PMC1945037.xml,07-PLME-RA-0240R2,plme-04-08-07,,,,
17696640,PMC1945038,10.1371/journal.pmed.0040209,PMC001xxxxxx/PMC1945038.xml,07-PLME-RIT-0029R3,,,,,
17696646,PMC1945039,10.1371/journal.pbio.0050219,PMC001xxxxxx/PMC1945039.xml,07-PLBI-RA-0489R3,plbi-05-09-02,,,,
17696647,PMC1945040,10.1371/journal.pbio.0050220,PMC001xxxxxx/PMC1945040.xml,07-PLBI-RA-0823R2,plbi-05-09-03,,,,
17696648,PMC1945041,10.1371/journal.pbio.0050221,PMC001xxxxxx/PMC1945041.xml,07-PLBI-RA-0902R2,plbi-05-09-01,,,,
17696645,PMC1945070,10.1371/journal.pbio.0050216,PMC001xxxxxx/PMC1945070.xml,07-PLBI-CC-1457R2,,,,,
17696643,PMC1945073,10.1371/journal.pbio.0050187,PMC001xxxxxx/PMC1945073.xml,07-PLBI-UM-0497R2,,,,,
17622196,PMC1945077,10.1371/journal.pbio.0050192,PMC001xxxxxx/PMC1945077.xml,06-PLBI-RA-2184R2,plbi-05-08-01,,,,
17608567,PMC1945078,10.1371/journal.pbio.0050202,PMC001xxxxxx/PMC1945078.xml,07-PLBI-RA-1000R2,plbi-05-08-04,,,,
,PMC1945081,10.1371/journal.pbio.0050213,PMC001xxxxxx/PMC1945081.xml,07-PLBI-CN-1706,,,,,
17712424,PMC1945082,10.1371/journal.pone.0000776,PMC001xxxxxx/PMC1945082.xml,07-PONE-RA-00921R1 - CORRECTION,,,,,
17726518,PMC1945083,10.1371/journal.pone.0000788,PMC001xxxxxx/PMC1945083.xml,07-PONE-RA-01261R1,,,,,
17712425,PMC1945084,10.1371/journal.pone.0000777,PMC001xxxxxx/PMC1945084.xml,07-PONE-RA-01162R1,,,,,
17712426,PMC1945085,10.1371/journal.pone.0000778,PMC001xxxxxx/PMC1945085.xml,07-PONE-RA-01240R2,,,,,
17726522,PMC1945086,10.1371/journal.pone.0000792,PMC001xxxxxx/PMC1945086.xml,07-PONE-RA-01627,,,,,
17726523,PMC1945087,10.1371/journal.pone.0000793,PMC001xxxxxx/PMC1945087.xml,07-PONE-RA-01630,,,,,
17712407,PMC1945088,10.1371/journal.pone.0000759,PMC001xxxxxx/PMC1945088.xml,07-PONE-RA-01154,,,,,
17712421,PMC1945089,10.1371/journal.pone.0000773,PMC001xxxxxx/PMC1945089.xml,07-PONE-RA-00911R1,,,,,
17712403,PMC1945090,10.1371/journal.pone.0000747,PMC001xxxxxx/PMC1945090.xml,07-PONE-RA-00883,,,,,
17623058,PMC1947946,10.1186/1471-2482-7-13,PMC001xxxxxx/PMC1947946.xml,1471-2482-7-13,,,,,
17645802,PMC1947947,10.1186/1746-1596-2-26,PMC001xxxxxx/PMC1947947.xml,1746-1596-2-26,,,,,
17626640,PMC1947948,10.1186/1479-5876-5-36,PMC001xxxxxx/PMC1947948.xml,1479-5876-5-36,,,,,
17629921,PMC1947949,10.1186/1478-7547-5-8,PMC001xxxxxx/PMC1947949.xml,1478-7547-5-8,,,,,
17663761,PMC1947950,10.1186/1742-4682-4-27,PMC001xxxxxx/PMC1947950.xml,1742-4682-4-27,,,,,
17645789,PMC1947951,10.1186/1471-2350-8-47,PMC001xxxxxx/PMC1947951.xml,1471-2350-8-47,,,,,
17634133,PMC1947952,10.1186/1744-8069-3-19,PMC001xxxxxx/PMC1947952.xml,1744-8069-3-19,,,,,
17626634,PMC1947953,10.1186/1477-7525-5-39,PMC001xxxxxx/PMC1947953.xml,1477-7525-5-39,,,,,
17651490,PMC1947954,10.1186/1477-7525-5-44,PMC001xxxxxx/PMC1947954.xml,1477-7525-5-44,,,,,
17631035,PMC1947955,10.1186/1750-1172-2-31,PMC001xxxxxx/PMC1947955.xml,1750-1172-2-31,,,,,
17640348,PMC1947956,10.1186/1476-5918-6-8,PMC001xxxxxx/PMC1947956.xml,1476-5918-6-8,,,,,
17634134,PMC1947957,10.1186/1746-160X-3-28,PMC001xxxxxx/PMC1947957.xml,1746-160X-3-28,,,,,
17620143,PMC1947958,10.1186/1471-2148-7-112,PMC001xxxxxx/PMC1947958.xml,1471-2148-7-112,,,,,
17631684,PMC1947959,10.1186/1743-422X-4-74,PMC001xxxxxx/PMC1947959.xml,1743-422X-4-74,,,,,
17625005,PMC1947960,10.1186/1743-422X-4-73,PMC001xxxxxx/PMC1947960.xml,1743-422X-4-73,,,,,
17623075,PMC1947961,10.1186/1743-422X-4-71,PMC001xxxxxx/PMC1947961.xml,1743-422X-4-71,,,,,
17623069,PMC1947962,10.1186/1743-422X-4-70,PMC001xxxxxx/PMC1947962.xml,1743-422X-4-70,,,,,
17650299,PMC1947963,10.1186/1471-2458-7-170,PMC001xxxxxx/PMC1947963.xml,1471-2458-7-170,,,,,
17629910,PMC1947964,10.1186/1471-2458-7-156,PMC001xxxxxx/PMC1947964.xml,1471-2458-7-156,,,,,
17615052,PMC1947965,10.1186/1471-2458-7-141,PMC001xxxxxx/PMC1947965.xml,1471-2458-7-141,,,,,
17620129,PMC1947966,10.1186/1471-2458-7-150,PMC001xxxxxx/PMC1947966.xml,1471-2458-7-150,,,,,
17625024,PMC1947967,10.1186/1471-2458-7-154,PMC001xxxxxx/PMC1947967.xml,1471-2458-7-154,,,,,
17651494,PMC1947968,10.1186/1471-2458-7-178,PMC001xxxxxx/PMC1947968.xml,1471-2458-7-178,,,,,
17615073,PMC1947969,10.1186/1472-6963-7-102,PMC001xxxxxx/PMC1947969.xml,1472-6963-7-102,,,,,
17640358,PMC1947970,10.1186/1471-2164-8-242,PMC001xxxxxx/PMC1947970.xml,1471-2164-8-242,,,,,
17634103,PMC1947971,10.1186/1471-2164-8-238,PMC001xxxxxx/PMC1947971.xml,1471-2164-8-238,,,,,
17650303,PMC1947972,10.1186/1471-2121-8-30,PMC001xxxxxx/PMC1947972.xml,1471-2121-8-30,,,,,
17629930,PMC1947973,10.1186/1747-597X-2-22,PMC001xxxxxx/PMC1947973.xml,1747-597X-2-22,,,,,
17650307,PMC1947974,10.1186/1747-1028-2-23,PMC001xxxxxx/PMC1947974.xml,1747-1028-2-23,,,,,
17650313,PMC1947975,10.1186/1476-069X-6-20,PMC001xxxxxx/PMC1947975.xml,1476-069X-6-20,,,,,
17650330,PMC1947976,10.1186/1476-069X-6-21,PMC001xxxxxx/PMC1947976.xml,1476-069X-6-21,,,,,
17629905,PMC1947977,10.1186/1749-8090-2-33,PMC001xxxxxx/PMC1947977.xml,1749-8090-2-33,,,,,
17650301,PMC1947978,10.1186/1471-2474-8-69,PMC001xxxxxx/PMC1947978.xml,1471-2474-8-69,,,,,
17645790,PMC1947979,10.1186/1745-0179-3-11,PMC001xxxxxx/PMC1947979.xml,1745-0179-3-11,,,,,
17634136,PMC1947980,10.1186/1749-8104-2-14,PMC001xxxxxx/PMC1947980.xml,1749-8104-2-14,,,,,
17598917,PMC1947981,10.1186/1472-6955-6-4,PMC001xxxxxx/PMC1947981.xml,1472-6955-6-4,,,,,
17629935,PMC1947982,10.1186/1471-2229-7-38,PMC001xxxxxx/PMC1947982.xml,1471-2229-7-38,,,,,
17650328,PMC1947983,10.1186/1744-859X-6-18,PMC001xxxxxx/PMC1947983.xml,1744-859X-6-18,,,,,
17603897,PMC1947984,10.1186/1744-859X-6-17,PMC001xxxxxx/PMC1947984.xml,1744-859X-6-17,,,,,
17651476,PMC1947985,10.1186/1749-7221-2-16,PMC001xxxxxx/PMC1947985.xml,1749-7221-2-16,,,,,
17605819,PMC1947986,10.1186/1471-2180-7-63,PMC001xxxxxx/PMC1947986.xml,1471-2180-7-63,,,,,
17626643,PMC1947987,10.1186/1471-2296-8-41,PMC001xxxxxx/PMC1947987.xml,1471-2296-8-41,,,,,
17629916,PMC1947988,10.1186/1475-925X-6-29,PMC001xxxxxx/PMC1947988.xml,1475-925X-6-29,,,,,
17605772,PMC1947989,10.1186/1471-2334-7-69,PMC001xxxxxx/PMC1947989.xml,1471-2334-7-69,,,,,
17640339,PMC1947990,10.1186/1471-2334-7-78,PMC001xxxxxx/PMC1947990.xml,1471-2334-7-78,,,,,
17603885,PMC1947991,10.1186/1471-2334-7-67,PMC001xxxxxx/PMC1947991.xml,1471-2334-7-67,,,,,
17625019,PMC1947992,10.1186/1743-7075-4-16,PMC001xxxxxx/PMC1947992.xml,1743-7075-4-16,,,,,
17659094,PMC1947993,10.1186/1748-717X-2-27,PMC001xxxxxx/PMC1947993.xml,1748-717X-2-27,,,,,
17623101,PMC1947994,10.1186/1477-7827-5-30,PMC001xxxxxx/PMC1947994.xml,1477-7827-5-30,,,,,
17659081,PMC1947995,10.1186/1477-7827-5-32,PMC001xxxxxx/PMC1947995.xml,1477-7827-5-32,,,,,
17623071,PMC1947996,10.1186/1477-7827-5-29,PMC001xxxxxx/PMC1947996.xml,1477-7827-5-29,,,,,
17651483,PMC1947997,10.1186/1744-9081-3-34,PMC001xxxxxx/PMC1947997.xml,1744-9081-3-34,,,,,
17623092,PMC1948000,10.1186/1475-2875-6-91,PMC001xxxxxx/PMC1948000.xml,1475-2875-6-91,,,,,
17640357,PMC1948001,10.1186/1475-2875-6-94,PMC001xxxxxx/PMC1948001.xml,1475-2875-6-94,,,,,
17620142,PMC1948002,10.1186/1743-0003-4-24,PMC001xxxxxx/PMC1948002.xml,1743-0003-4-24,,,,,
17663794,PMC1948003,10.1186/1741-7015-5-21,PMC001xxxxxx/PMC1948003.xml,1741-7015-5-21,,,,,
17608948,PMC1948004,10.1186/1471-2407-7-121,PMC001xxxxxx/PMC1948004.xml,1471-2407-7-121,,,,,
17598907,PMC1948005,10.1186/1471-2407-7-113,PMC001xxxxxx/PMC1948005.xml,1471-2407-7-113,,,,,
17651480,PMC1948006,10.1186/1471-2407-7-136,PMC001xxxxxx/PMC1948006.xml,1471-2407-7-136,,,,,
17662117,PMC1948007,10.1186/1477-7800-4-20,PMC001xxxxxx/PMC1948007.xml,1477-7800-4-20,,,,,
17655767,PMC1948008,10.1186/1477-7800-4-19,PMC001xxxxxx/PMC1948008.xml,1477-7800-4-19,,,,,
17629924,PMC1948009,10.1186/1752-1947-1-49,PMC001xxxxxx/PMC1948009.xml,1752-1947-1-49,,,,,
17645795,PMC1948010,10.1186/1752-1947-1-54,PMC001xxxxxx/PMC1948010.xml,1752-1947-1-54,,,,,
17592648,PMC1948011,10.1186/1475-2891-6-12,PMC001xxxxxx/PMC1948011.xml,1475-2891-6-12,,,,,
17623090,PMC1948012,10.1186/1476-4598-6-46,PMC001xxxxxx/PMC1948012.xml,1476-4598-6-46,,,,,
17598916,PMC1948013,10.1186/1471-2156-8-39,PMC001xxxxxx/PMC1948013.xml,1471-2156-8-39,,,,,
17603884,PMC1948014,10.1186/1471-2156-8-42,PMC001xxxxxx/PMC1948014.xml,1471-2156-8-42,,,,,
17629929,PMC1948015,10.1186/1748-5908-2-21,PMC001xxxxxx/PMC1948015.xml,1748-5908-2-21,,,,,
17650310,PMC1948016,10.1186/1478-4491-5-18,PMC001xxxxxx/PMC1948016.xml,1478-4491-5-18,,,,,
17645797,PMC1948017,10.1186/1742-4690-4-51,PMC001xxxxxx/PMC1948017.xml,1742-4690-4-51,,,,,
17625008,PMC1948018,10.1186/1742-4690-4-47,PMC001xxxxxx/PMC1948018.xml,1742-4690-4-47,,,,,
17631688,PMC1948019,10.1186/1742-4690-4-48,PMC001xxxxxx/PMC1948019.xml,1742-4690-4-48,,,,,
17663777,PMC1948020,10.1186/1471-2261-7-23,PMC001xxxxxx/PMC1948020.xml,1471-2261-7-23,,,,,
17631683,PMC1948021,10.1186/1471-2105-8-254,PMC001xxxxxx/PMC1948021.xml,1471-2105-8-254,,,,,
17710208,PMC1948864,,PMC001xxxxxx/PMC1948864.xml,co14_4p154,,,,,
17710203,PMC1948865,,PMC001xxxxxx/PMC1948865.xml,co14_4p126,,,,,
17710206,PMC1948866,,PMC001xxxxxx/PMC1948866.xml,co14_4p144,,,,,
17710204,PMC1948867,,PMC001xxxxxx/PMC1948867.xml,co14_4p128,,,,,
17710207,PMC1948868,,PMC001xxxxxx/PMC1948868.xml,co14_4p149,,,,,
,PMC1948869,,PMC001xxxxxx/PMC1948869.xml,co14_4p125,,,,,
17710205,PMC1948870,,PMC001xxxxxx/PMC1948870.xml,co14_4p131,,,,,
17626627,PMC1948885,10.1186/1479-5876-5-35,PMC001xxxxxx/PMC1948885.xml,1479-5876-5-35,,,,,
17634118,PMC1948886,10.1186/1476-069X-6-19,PMC001xxxxxx/PMC1948886.xml,1476-069X-6-19,,,,,
17634135,PMC1948887,10.1186/1747-1028-2-21,PMC001xxxxxx/PMC1948887.xml,1747-1028-2-21,,,,,
17617913,PMC1948888,10.1186/1743-422X-4-69,PMC001xxxxxx/PMC1948888.xml,1743-422X-4-69,,,,,
17620144,PMC1948889,10.1186/1750-4732-1-12,PMC001xxxxxx/PMC1948889.xml,1750-4732-1-12,,,,,
17640354,PMC1948890,10.1186/1471-2458-7-160,PMC001xxxxxx/PMC1948890.xml,1471-2458-7-160,,,,,
17650315,PMC1948891,10.1186/1471-2202-8-54,PMC001xxxxxx/PMC1948891.xml,1471-2202-8-54,,,,,
17650314,PMC1948892,10.1186/1471-2407-7-134,PMC001xxxxxx/PMC1948892.xml,1471-2407-7-134,,,,,
17597551,PMC1948893,10.1186/1748-7188-2-8,PMC001xxxxxx/PMC1948893.xml,1748-7188-2-8,,,,,
